record_id,sos_message,urgency_level,temperature_c,gas_ppm,humidity_percent,flood_sensor_level_cm,drone_image_label
2927,"Flood water rising, family stuck on roof",High,20.1,194,46,283,Flooded_Area
2928,"Flood water rising, family stuck on roof",High,48.2,44,57,335,Flooded_Area
2929,"Flood water rising, family stuck on roof",High,27.0,94,86,388,Flooded_Area
2930,"Flood water rising, family stuck on roof",Low,48.5,51,46,382,Flooded_Area
2931,"Flood water rising, family stuck on roof",High,30.6,22,53,156,Flooded_Area
2932,"Flood water rising, family stuck on roof",High,22.0,120,29,278,Flooded_Area
2933,"Flood water rising, family stuck on roof",Medium,33.4,110,72,381,Flooded_Area
2934,"Flood water rising, family stuck on roof",High,34.1,80,82,399,Flooded_Area
2935,"Flood water rising, family stuck on roof",High,26.5,185,49,133,Flooded_Area
2936,"Flood water rising, family stuck on roof",Medium,33.0,15,88,80,Flooded_Area
2937,"Flood water rising, family stuck on roof",High,27.4,117,92,351,Flooded_Area
2938,"Flood water rising, family stuck on roof",Low,45.2,116,80,256,Flooded_Area
2939,"Flood water rising, family stuck on roof",Medium,38.4,161,86,366,Flooded_Area
2940,"Flood water rising, family stuck on roof",Low,22.9,61,42,330,Flooded_Area
2941,"Flood water rising, family stuck on roof",High,42.2,200,86,117,Flooded_Area
2942,"Flood water rising, family stuck on roof",Medium,47.8,11,87,158,Flooded_Area
2943,"Flood water rising, family stuck on roof",Low,26.2,172,23,272,Flooded_Area
2944,"Flood water rising, family stuck on roof",High,38.9,154,84,203,Flooded_Area
2945,"Flood water rising, family stuck on roof",High,49.1,165,18,82,Flooded_Area
2946,"Flood water rising, family stuck on roof",High,45.7,30,92,291,Flooded_Area
2947,"Flood water rising, family stuck on roof",High,33.4,153,46,367,Flooded_Area
2948,"Flood water rising, family stuck on roof",High,30.3,38,87,398,Flooded_Area
2949,"Flood water rising, family stuck on roof",High,23.6,16,80,313,Flooded_Area
2950,"Flood water rising, family stuck on roof",Low,44.7,196,33,392,Flooded_Area
2951,"Flood water rising, family stuck on roof",Low,23.8,127,34,188,Flooded_Area
2952,"Flood water rising, family stuck on roof",High,32.2,133,39,269,Flooded_Area
2953,"Flood water rising, family stuck on roof",High,28.0,94,40,88,Flooded_Area
2954,"Flood water rising, family stuck on roof",Low,20.8,132,13,231,Flooded_Area
2955,"Flood water rising, family stuck on roof",High,21.2,157,37,152,Flooded_Area
2956,"Flood water rising, family stuck on roof",High,36.2,5,54,234,Flooded_Area
2957,"Flood water rising, family stuck on roof",High,45.9,179,95,261,Flooded_Area
2958,"Flood water rising, family stuck on roof",High,46.2,33,82,137,Flooded_Area
2959,"Flood water rising, family stuck on roof",High,22.0,165,16,246,Flooded_Area
2960,"Flood water rising, family stuck on roof",High,23.6,178,35,194,Flooded_Area
2961,"Flood water rising, family stuck on roof",High,21.0,189,93,315,Flooded_Area
2962,"Flood water rising, family stuck on roof",High,39.2,123,15,129,Flooded_Area
2963,"Flood water rising, family stuck on roof",Low,42.2,131,78,152,Flooded_Area
2964,"Flood water rising, family stuck on roof",Low,33.8,61,78,323,Flooded_Area
2965,"Flood water rising, family stuck on roof",High,46.7,79,76,231,Flooded_Area
2966,"Flood water rising, family stuck on roof",Medium,28.4,142,87,269,Flooded_Area
2967,"Flood water rising, family stuck on roof",High,28.6,70,12,65,Flooded_Area
2968,"Flood water rising, family stuck on roof",High,29.5,6,89,232,Flooded_Area
2969,"Flood water rising, family stuck on roof",High,40.3,136,83,240,Flooded_Area
2970,"Flood water rising, family stuck on roof",Low,28.1,96,53,348,Flooded_Area
2971,"Flood water rising, family stuck on roof",Medium,28.9,26,40,133,Flooded_Area
2972,"Flood water rising, family stuck on roof",High,22.4,125,43,257,Flooded_Area
2973,"Flood water rising, family stuck on roof",High,30.5,124,29,88,Flooded_Area
2974,"Flood water rising, family stuck on roof",High,32.6,75,16,189,Flooded_Area
2975,"Flood water rising, family stuck on roof",High,22.3,83,75,61,Flooded_Area
2976,"Flood water rising, family stuck on roof",High,33.8,168,29,337,Flooded_Area
2977,"Flood water rising, family stuck on roof",High,21.8,108,56,70,Flooded_Area
2978,"Flood water rising, family stuck on roof",High,36.8,34,26,59,Flooded_Area
2979,"Flood water rising, family stuck on roof",High,38.1,58,79,92,Flooded_Area
2980,"Flood water rising, family stuck on roof",High,27.9,79,15,306,Flooded_Area
2981,"Flood water rising, family stuck on roof",Medium,31.0,164,46,72,Flooded_Area
2982,"Flood water rising, family stuck on roof",Low,35.8,110,79,74,Flooded_Area
2983,"Flood water rising, family stuck on roof",High,40.3,70,39,204,Flooded_Area
2984,"Flood water rising, family stuck on roof",High,28.8,124,25,125,Flooded_Area
2985,"Flood water rising, family stuck on roof",Medium,44.9,142,64,319,Flooded_Area
2986,"Flood water rising, family stuck on roof",Medium,47.3,152,66,303,Flooded_Area
2987,"Flood water rising, family stuck on roof",High,47.3,84,92,107,Flooded_Area
2988,"Flood water rising, family stuck on roof",Medium,31.9,148,31,171,Flooded_Area
2989,"Flood water rising, family stuck on roof",Low,32.3,15,70,357,Flooded_Area
2990,"Flood water rising, family stuck on roof",High,45.2,36,55,299,Flooded_Area
2991,"Flood water rising, family stuck on roof",High,21.4,103,18,400,Flooded_Area
2992,"Flood water rising, family stuck on roof",High,38.1,23,54,388,Flooded_Area
2993,"Flood water rising, family stuck on roof",High,21.5,39,60,295,Flooded_Area
2994,"Flood water rising, family stuck on roof",High,40.5,86,89,250,Flooded_Area
2995,"Flood water rising, family stuck on roof",High,47.6,182,45,130,Flooded_Area
2996,"Flood water rising, family stuck on roof",Medium,37.3,8,95,70,Flooded_Area
2997,"Flood water rising, family stuck on roof",Low,29.8,115,49,324,Flooded_Area
2998,"Flood water rising, family stuck on roof",High,24.1,62,52,324,Flooded_Area
2999,"Flood water rising, family stuck on roof",Medium,24.8,104,62,249,Flooded_Area
3000,"Flood water rising, family stuck on roof",High,35.5,163,83,310,Flooded_Area
3001,"Flood water rising, family stuck on roof",High,23.3,90,91,237,Flooded_Area
3002,"Flood water rising, family stuck on roof",High,24.8,109,75,285,Flooded_Area
3003,"Flood water rising, family stuck on roof",Low,45.1,51,62,232,Flooded_Area
3004,"Flood water rising, family stuck on roof",High,39.2,183,66,93,Flooded_Area
3005,"Flood water rising, family stuck on roof",Medium,21.1,73,33,245,Flooded_Area
3006,"Flood water rising, family stuck on roof",High,27.1,89,81,205,Flooded_Area
3007,"Flood water rising, family stuck on roof",High,42.3,104,95,209,Flooded_Area
3008,"Flood water rising, family stuck on roof",High,27.9,196,71,117,Flooded_Area
3009,"Flood water rising, family stuck on roof",Medium,40.8,131,43,317,Flooded_Area
3010,"Flood water rising, family stuck on roof",Low,28.4,153,30,151,Flooded_Area
3011,"Flood water rising, family stuck on roof",Low,33.2,21,81,173,Flooded_Area
3012,"Flood water rising, family stuck on roof",Medium,44.8,156,73,133,Flooded_Area
3013,"Flood water rising, family stuck on roof",High,28.7,33,52,269,Flooded_Area
3014,"Flood water rising, family stuck on roof",High,28.8,45,51,72,Flooded_Area
3015,"Flood water rising, family stuck on roof",High,48.1,36,89,205,Flooded_Area
3016,"Flood water rising, family stuck on roof",Medium,30.2,84,90,348,Flooded_Area
3017,"Flood water rising, family stuck on roof",High,27.6,53,62,89,Flooded_Area
3018,"Flood water rising, family stuck on roof",Medium,47.4,174,59,104,Flooded_Area
3019,"Flood water rising, family stuck on roof",Low,34.6,191,89,206,Flooded_Area
3020,"Flood water rising, family stuck on roof",High,24.7,128,24,355,Flooded_Area
3021,"Flood water rising, family stuck on roof",Low,20.9,180,90,116,Flooded_Area
3022,"Flood water rising, family stuck on roof",High,49.3,106,86,304,Flooded_Area
3023,"Flood water rising, family stuck on roof",High,46.7,123,75,176,Flooded_Area
3024,"Flood water rising, family stuck on roof",Medium,29.5,116,85,394,Flooded_Area
3025,"Flood water rising, family stuck on roof",Low,31.6,148,69,271,Flooded_Area
3026,"Flood water rising, family stuck on roof",Medium,42.1,97,81,64,Flooded_Area
3027,"Flood water rising, family stuck on roof",High,38.2,159,81,252,Flooded_Area
3028,"Flood water rising, family stuck on roof",Low,43.2,63,27,258,Flooded_Area
3029,"Flood water rising, family stuck on roof",High,23.2,91,60,52,Flooded_Area
3030,"Flood water rising, family stuck on roof",High,35.7,17,12,121,Flooded_Area
3031,"Flood water rising, family stuck on roof",Medium,22.3,31,66,52,Flooded_Area
3032,"Flood water rising, family stuck on roof",High,31.1,41,84,387,Flooded_Area
3033,"Flood water rising, family stuck on roof",Low,49.0,96,50,188,Flooded_Area
3034,"Flood water rising, family stuck on roof",High,38.5,2,84,66,Flooded_Area
3035,"Flood water rising, family stuck on roof",Low,38.2,60,69,146,Flooded_Area
3036,"Flood water rising, family stuck on roof",High,41.7,28,12,248,Flooded_Area
3037,"Flood water rising, family stuck on roof",Low,20.3,57,25,395,Flooded_Area
3038,"Flood water rising, family stuck on roof",Low,46.0,150,34,182,Flooded_Area
3039,"Flood water rising, family stuck on roof",Low,22.2,4,15,283,Flooded_Area
3040,"Flood water rising, family stuck on roof",Low,32.6,61,52,62,Flooded_Area
3041,"Flood water rising, family stuck on roof",Medium,27.8,157,72,224,Flooded_Area
3042,"Flood water rising, family stuck on roof",High,35.1,171,44,194,Flooded_Area
3043,"Flood water rising, family stuck on roof",High,33.9,132,73,170,Flooded_Area
3044,"Flood water rising, family stuck on roof",High,37.1,53,58,60,Flooded_Area
3045,"Flood water rising, family stuck on roof",Low,29.8,126,35,324,Flooded_Area
3046,"Flood water rising, family stuck on roof",Medium,24.4,85,82,329,Flooded_Area
3047,"Flood water rising, family stuck on roof",High,25.8,96,84,149,Flooded_Area
3048,"Flood water rising, family stuck on roof",High,27.9,138,93,95,Flooded_Area
3049,"Flood water rising, family stuck on roof",Medium,32.9,174,85,312,Flooded_Area
3050,"Flood water rising, family stuck on roof",High,45.6,74,51,289,Flooded_Area
3051,"Flood water rising, family stuck on roof",High,36.9,0,55,174,Flooded_Area
3052,"Flood water rising, family stuck on roof",Low,30.2,158,40,325,Flooded_Area
3053,"Flood water rising, family stuck on roof",High,27.0,107,12,81,Flooded_Area
3054,"Flood water rising, family stuck on roof",Medium,41.9,32,85,151,Flooded_Area
3055,"Flood water rising, family stuck on roof",High,36.8,9,21,269,Flooded_Area
3056,"Flood water rising, family stuck on roof",High,35.7,25,67,231,Flooded_Area
3057,"Flood water rising, family stuck on roof",Medium,45.9,113,47,257,Flooded_Area
3058,"Flood water rising, family stuck on roof",High,21.8,19,77,371,Flooded_Area
3059,"Flood water rising, family stuck on roof",Low,44.4,58,12,54,Flooded_Area
3060,"Flood water rising, family stuck on roof",High,49.4,76,83,205,Flooded_Area
3061,"Flood water rising, family stuck on roof",Medium,28.4,149,13,332,Flooded_Area
3062,"Flood water rising, family stuck on roof",Medium,41.1,84,69,191,Flooded_Area
3063,"Flood water rising, family stuck on roof",Low,25.8,63,65,182,Flooded_Area
3064,"Flood water rising, family stuck on roof",Low,44.1,10,56,231,Flooded_Area
3065,"Flood water rising, family stuck on roof",Medium,28.5,133,37,62,Flooded_Area
3066,"Flood water rising, family stuck on roof",Medium,34.7,11,53,152,Flooded_Area
3067,"Flood water rising, family stuck on roof",High,38.2,89,14,244,Flooded_Area
3068,"Flood water rising, family stuck on roof",Medium,20.7,67,80,115,Flooded_Area
3069,"Flood water rising, family stuck on roof",Medium,42.7,95,73,75,Flooded_Area
3070,"Flood water rising, family stuck on roof",High,45.9,155,92,55,Flooded_Area
3071,"Flood water rising, family stuck on roof",Medium,29.6,164,51,202,Flooded_Area
3072,"Flood water rising, family stuck on roof",Medium,49.8,57,40,78,Flooded_Area
3073,"Flood water rising, family stuck on roof",Medium,37.0,51,72,362,Flooded_Area
3074,"Flood water rising, family stuck on roof",High,36.8,170,56,232,Flooded_Area
3075,"Flood water rising, family stuck on roof",High,48.3,41,89,59,Flooded_Area
3076,"Flood water rising, family stuck on roof",High,21.9,189,45,95,Flooded_Area
3077,"Flood water rising, family stuck on roof",High,41.3,58,85,180,Flooded_Area
3078,"Flood water rising, family stuck on roof",Low,46.7,82,38,213,Flooded_Area
3079,"Flood water rising, family stuck on roof",Low,30.1,101,86,328,Flooded_Area
3080,"Flood water rising, family stuck on roof",High,34.5,21,11,271,Flooded_Area
3081,"Flood water rising, family stuck on roof",High,44.5,85,56,200,Flooded_Area
3082,"Flood water rising, family stuck on roof",Medium,48.4,160,51,309,Flooded_Area
3083,"Flood water rising, family stuck on roof",High,21.9,122,35,246,Flooded_Area
3084,"Flood water rising, family stuck on roof",High,45.9,135,46,326,Flooded_Area
3085,"Flood water rising, family stuck on roof",Low,34.6,130,74,282,Flooded_Area
3086,"Flood water rising, family stuck on roof",Medium,44.4,38,78,318,Flooded_Area
3087,"Flood water rising, family stuck on roof",High,49.3,132,30,261,Flooded_Area
3088,"Flood water rising, family stuck on roof",Medium,42.3,55,54,276,Flooded_Area
3089,"Flood water rising, family stuck on roof",Medium,42.6,131,83,134,Flooded_Area
3090,"Flood water rising, family stuck on roof",High,44.9,139,55,167,Flooded_Area
3091,"Flood water rising, family stuck on roof",High,29.0,68,95,288,Flooded_Area
3092,"Flood water rising, family stuck on roof",Low,36.0,108,38,227,Flooded_Area
3093,"Flood water rising, family stuck on roof",Medium,30.1,9,79,375,Flooded_Area
3094,"Flood water rising, family stuck on roof",Low,45.1,63,53,58,Flooded_Area
3095,"Flood water rising, family stuck on roof",Low,22.8,0,23,321,Flooded_Area
3096,"Flood water rising, family stuck on roof",Low,47.2,42,44,208,Flooded_Area
3097,"Flood water rising, family stuck on roof",Medium,27.6,120,35,229,Flooded_Area
3098,"Flood water rising, family stuck on roof",High,24.7,26,28,81,Flooded_Area
3099,"Flood water rising, family stuck on roof",Medium,21.5,184,33,279,Flooded_Area
3100,"Flood water rising, family stuck on roof",High,47.2,16,67,374,Flooded_Area
3101,"Flood water rising, family stuck on roof",Low,28.5,20,79,264,Flooded_Area
3102,"Flood water rising, family stuck on roof",High,36.7,31,27,111,Flooded_Area
3103,"Flood water rising, family stuck on roof",High,38.7,52,47,224,Flooded_Area
3104,"Flood water rising, family stuck on roof",High,47.6,71,33,250,Flooded_Area
3105,"Flood water rising, family stuck on roof",High,23.7,66,30,157,Flooded_Area
3106,"Flood water rising, family stuck on roof",Low,46.4,6,34,52,Flooded_Area
3107,"Flood water rising, family stuck on roof",Low,29.6,4,28,114,Flooded_Area
3108,"Flood water rising, family stuck on roof",High,35.9,16,85,73,Flooded_Area
3109,"Flood water rising, family stuck on roof",High,20.5,159,63,166,Flooded_Area
3110,"Flood water rising, family stuck on roof",High,22.5,1,63,252,Flooded_Area
3111,"Flood water rising, family stuck on roof",High,22.1,99,92,131,Flooded_Area
3112,"Flood water rising, family stuck on roof",Medium,41.2,92,29,115,Flooded_Area
3113,"Flood water rising, family stuck on roof",High,43.2,176,50,376,Flooded_Area
3114,"Flood water rising, family stuck on roof",High,46.1,48,75,138,Flooded_Area
3115,"Flood water rising, family stuck on roof",High,22.0,71,53,351,Flooded_Area
3116,"Flood water rising, family stuck on roof",Medium,41.6,181,59,248,Flooded_Area
3117,"Flood water rising, family stuck on roof",High,44.8,159,50,249,Flooded_Area
3118,"Flood water rising, family stuck on roof",High,34.0,115,48,237,Flooded_Area
3119,"Flood water rising, family stuck on roof",High,39.3,184,15,223,Flooded_Area
3120,"Flood water rising, family stuck on roof",High,37.8,105,91,51,Flooded_Area
3121,"Flood water rising, family stuck on roof",High,36.6,44,63,218,Flooded_Area
3122,"Flood water rising, family stuck on roof",Medium,20.5,150,24,236,Flooded_Area
3123,"Flood water rising, family stuck on roof",Low,27.6,180,88,273,Flooded_Area
3124,"Flood water rising, family stuck on roof",High,40.6,77,80,209,Flooded_Area
3125,"Flood water rising, family stuck on roof",Medium,28.2,181,44,378,Flooded_Area
3126,"Flood water rising, family stuck on roof",High,31.7,75,95,265,Flooded_Area
3127,"Flood water rising, family stuck on roof",Medium,45.1,67,20,147,Flooded_Area
